t,mean_percent_occupancy,mean_waiting_time,vehicle_speed,emissions
1275.6,0.03304884961162751,0.6318181818181818,4.411646458842091,42361.16303289895
1275.7,0.03560825566209425,0.6397727272727273,4.37927555703093,40296.712050106726
1275.8,0.03542691834107356,0.6477272727272727,4.328236844989605,38048.4782646061
1275.9,0.03520263820528475,0.6556818181818181,4.2945265468014195,45089.55408853277
1276.0,0.03493699597054989,0.6636363636363637,4.266521695252231,39794.29302905615
1276.1,0.034625474045038754,0.6715909090909091,4.228952686691688,44331.31169232693
1276.2,0.03427006227050856,0.6795454545454546,4.186237717399798,39456.78107506296
1276.3,0.03388651931289226,0.6875,4.16105768506709,44736.273236359804
1276.4,0.033479716482860605,0.6954545454545454,4.120568906352405,40268.86414115509
1276.5,0.03303910576155424,0.703409090909091,4.078584207104196,42993.652775528986
1276.6,0.032564669080605825,0.7113636363636364,4.037102390212273,44426.836557076866
1276.7,0.032048219199706664,0.7193181818181817,3.9875961110563187,39677.912052689375
1276.8,0.03149680676598537,0.7272727272727273,3.943639373686802,43450.944828347914
1276.9,0.030918518016862476,0.7352272727272727,3.893645834517331,40439.204625164915
1277.0,0.030301210950273185,0.7431818181818183,3.854177209809576,43844.48230151226
1277.1,0.02965315036848931,0.7511363636363636,3.8024508890082833,40745.78742183097
1277.2,0.028976130374235576,0.759090909090909,3.7235701790034477,37526.046037435044
1277.3,0.028262349556046864,0.7670454545454546,3.6603366401390685,41436.52320399566
1277.4,0.027505305889329777,0.775,3.5961107400507513,41386.53367487052
1277.5,0.02724163519753452,0.7829545454545456,3.5473068812288355,40661.639647697906
1277.6,0.02724163519753452,0.7920454545454546,3.512647676613849,46215.00492157705
1277.7,0.026629370307252386,0.8011363636363636,2.7901393618728814,44508.41274073597
1277.8,0.026629370307252386,0.8102272727272727,2.790491182818003,44622.43896871499
1277.9,0.026629370307252386,0.8193181818181817,2.7871087758320647,50079.04094480005
1278.0,0.026629370307252386,0.828409090909091,2.7857231740504496,48477.900610907585
1278.1,0.027562442003945274,0.8386363636363637,2.62000455163883,50177.316946678315
1278.2,0.027949233726952225,0.8488636363636364,2.631919566197231,52714.10948560932
1278.3,0.028351664116767126,0.859090909090909,2.6526358222690187,53916.32975800168
1278.4,0.02847852303687656,0.8693181818181818,2.6679310401215073,52736.77070437666
1278.5,0.028255324602618048,0.8795454545454546,2.674715879234578,53969.520883413905
1278.6,0.02802822889271155,0.8897727272727274,2.694623043888753,57455.66575494273
1278.7,0.027793857147678357,0.9,2.6989675093359864,48338.216222652016
1278.8,0.0275498138000395,0.9102272727272727,2.707498030313962,50778.92133440862
1278.9,0.02688315145268464,0.9204545454545454,2.719105458845087,49092.315477766555
1279.0,0.026128146710857583,0.9306818181818183,2.727041754338844,50330.34624773315
1279.1,0.02568143765028308,0.940909090909091,2.735788847734639,52825.12583524154
1279.2,0.02568143765028308,0.9511363636363637,2.742057346748851,49722.29730167455
1279.3,0.02568143765028308,0.9613636363636363,2.757765245239887,50901.335022915664
